post_id,path,date,time,rubric,status,topic,title,tier,timezone,cultural_zone,factcheck_confidence,visual_status
AC-22.01-15-00-SacredSense-Integrity,2026/01/22/AC-22.01-15-00-SacredSense-Integrity.md,2026-01-22,15:01,"SacredSense, Integrity, Psychology, Philosophy, Kintsugi, DeepDive, PhaseOne",ГОТОВ,SACRED SENSE: ЦІЛІСНІСТЬ. АРХІТЕКТУРА ДУШІ (UA),,,Europe/Riga,,,
AC-22.01-18-00-Symbolism-Bridge,2026/01/22/AC-22.01-18-00-Symbolism-Bridge.md,2026-01-22,18:01,"Symbolism, Bridge, Pontifex, Architecture, Unity, Philosophy, Hasselblad",ГОТОВ,SYMBOLISM: МОСТ. СВЯЗЬ МЕЖДУ МИРАМИ.,,,Europe/Riga,,,
AC-22.01-21-00-NightReflection-UnityPower,2026/01/22/AC-22.01-21-00-NightReflection-UnityPower.md,2026-01-22,21:01,"NightReflection, Unity, Synergy, Resonance, Philosophy, Hasselblad",ГОТОВ,NIGHT REFLECTION: СИЛА В ЄДНОСТІ. МЕТАФІЗИКА ЗВ'ЯЗКУ (UA),,,Europe/Riga,,,
NB-22.01-09-30-EthnoEast-DzienDziadka,2026/01/22/NB-22.01-09-30-EthnoEast-DzienDziadka.md,2026-01-22,09:01,"EthnoEast, Poland, DzienDziadka, Family, Storytelling, LeicaM11",ГОТОВ,ETHNO EAST: ДЕНЬ ДІДУСЯ. DZIADEK & STYLE (UA),,,Europe/Riga,,,
NB-22.01-12-30-WorldTradition-SaintVincent,2026/01/22/NB-22.01-12-30-WorldTradition-SaintVincent.md,2026-01-22,12:01,"France, Burgundy, SaintVincent, Wine, Tradition, Storytelling, LeicaM11",ГОТОВ,WORLD TRADITION: ПРАЗДНИК ВИНОДЕЛОВ. SAINT-VINCENT TOURNANTE (RU),,,Europe/Riga,,,
NB-22.01-15-30-FolkBestiary-Domovoy,2026/01/22/NB-22.01-15-30-FolkBestiary-Domovoy.md,2026-01-22,15:01,"FolkBestiary, Ukraine, Domovoy, Mythology, Storytelling, LeicaM11",ГОТОВ,FOLK BESTIARY: ДОМОВИК. ГОСПОДАР ТІНЕЙ (UA),,,Europe/Riga,,,
NB-22.01-18-30-CostumeCode-Vest,2026/01/22/NB-22.01-18-30-CostumeCode-Vest.md,2026-01-22,18:01,"CostumeCode, Vest, Fashion, Tradition, Storytelling, LeicaM11",ГОТОВ,COSTUME CODE: МУЖСКОЙ ЖИЛЕТ. АРХИТЕКТУРА ОСАНКИ (RU),,,Europe/Riga,,,
NB-22.01-21-30-GlobalView-RoadHome,2026/01/22/NB-22.01-21-30-GlobalView-RoadHome.md,2026-01-22,21:01,"GlobalView, RoadHome, Travel, Philosophy, Storytelling, LeicaM11",ГОТОВ,GLOBAL VIEW: ДОРОГА ДОДОМУ. НАЙДОВШИЙ ШЛЯХ (UA),,,Europe/Riga,,,
SW-22.01-10-00-Greeting-WineTaste,2026/01/22/SW-22.01-10-00-Greeting-WineTaste.md,2026-01-22,10:01,"Greeting, Wine, PoachedPear, Tannins, Hedonism, PhaseOne",ГОТОВ,GREETING: ВИННЫЙ ВКУС. ГЕОМЕТРИЯ НАСЛАЖДЕНИЯ (RU),,,Europe/Riga,,,
SW-22.01-11-00-HolidayTaste-Sabayon,2026/01/22/SW-22.01-11-00-HolidayTaste-Sabayon.md,2026-01-22,11:01,"HolidayTaste, Sabayon, Zabaglione, Marsala, ItalianCuisine, Hedonism, PhaseOne",ГОТОВ,HOLIDAY TASTE: САБАЙОН. ПІНА ПРИСТРАСТІ (UA),,,Europe/Riga,,,
SW-22.01-13-00-TextureSync-GrapeWalnut,2026/01/22/SW-22.01-13-00-TextureSync-GrapeWalnut.md,2026-01-22,13:01,"TextureSync, Grape, Walnut, FoodPairing, Hedonism, PhaseOne",ГОТОВ,TEXTURE SYNC: ВИНОГРАД И ОРЕХ. ВЗРЫВ И ХРУСТ (RU),,,Europe/Riga,,,
SW-22.01-14-00-TraditionRecipe-PoachedPear,2026/01/22/SW-22.01-14-00-TraditionRecipe-PoachedPear.md,2026-01-22,14:01,"TraditionRecipe, PoachedPear, RedWine, FrenchCuisine, Hedonism, PhaseOne",ГОТОВ,TRADITION RECIPE: ГРУША У ВИНІ. РУБІНОВИЙ ОКСАМИТ (UA),,,Europe/Riga,,,
SW-22.01-17-00-SweetHistory-DessertWines,2026/01/22/SW-22.01-17-00-SweetHistory-DessertWines.md,2026-01-22,17:01,"SweetHistory, DessertWine, Tokaji, Sauternes, IceWine, Hedonism, PhaseOne",ГОТОВ,SWEET HISTORY: ИСТОРИЯ ДЕСЕРТНЫХ ВИН. ЖИДКОЕ ЗОЛОТО (RU),,,Europe/Riga,,,
SW-22.01-20-00-NightTreat-ChocolateCognac,2026/01/22/SW-22.01-20-00-NightTreat-ChocolateCognac.md,2026-01-22,20:01,"NightTreat, Chocolate, Cognac, FoodPairing, Hedonism, PhaseOne",ГОТОВ,NIGHT TREAT: ШОКОЛАД З КОНЬЯКОМ. ЧОЛОВІЧИЙ ДЕСЕРТ (UA),,,Europe/Riga,,,
AC-23.01-09-00-Greeting-HandwritingDay,2026/01/23/AC-23.01-09-00-Greeting-HandwritingDay.md,2026-01-23,09:01,"Greeting, Handwriting, Graphology, Neuroscience, JohnHancock, DeepDive, Hasselblad",ГОТОВ,GREETING: ДЕНЬ РУЧНОГО ПИСЬМА. НЕЙРОФИЗИОЛОГИЯ ЛИЧНОСТИ (RU),,,Europe/Riga,,,
AC-23.01-10-00-AncientMemory-Scriptoriums,2026/01/23/AC-23.01-10-00-AncientMemory-Scriptoriums.md,2026-01-23,10:01,"AncientMemory, Scriptorium, Monks, MiddleAges, History, Books, DeepDive, Hasselblad",ГОТОВ,ANCIENT MEMORY: СКРИПТОРІЇ. ЗАВОДИ СЕНСІВ (UA),,,Europe/Riga,,,
AC-23.01-12-00-MythOrigin-Cadmus,2026/01/23/AC-23.01-12-00-MythOrigin-Cadmus.md,2026-01-23,12:01,"MythOrigin, Cadmus, Alphabet, Greece, Phoenicia, History, DeepDive, Hasselblad",ГОТОВ,MYTH ORIGIN: КАДМ И АЛФАВИТ. СЕЯТЕЛЬ БУКВ (RU),,,Europe/Riga,,,
AC-23.01-15-00-SacredSense-Graphology,2026/01/23/AC-23.01-15-00-SacredSense-Graphology.md,2026-01-23,15:01,"SacredSense, Graphology, Psychology, Handwriting, Character, Subconscious, DeepDive, Hasselblad",ГОТОВ,SACRED SENSE: ГРАФОЛОГІЯ. КАРДІОГРАМА ДУШІ (UA),,,Europe/Riga,,,
AC-23.01-16-30-AlmanacGuide-CalligraphyTools,2026/01/23/AC-23.01-16-30-AlmanacGuide-CalligraphyTools.md,2026-01-23,16:01,"AlmanacGuide, Calligraphy, Tools, Quill, Pen, History, Writing, DeepDive, Hasselblad",ГОТОВ,ALMANAC GUIDE: ИНСТРУМЕНТЫ КАЛЛИГРАФИИ. АРСЕНАЛ ПИСЦА (RU),,,Europe/Riga,,,
AC-23.01-18-00-Symbolism-GooseQuill,2026/01/23/AC-23.01-18-00-Symbolism-GooseQuill.md,2026-01-23,18:01,"Symbolism, GooseQuill, Pen, Writing, History, Bionics, DeepDive, Hasselblad",ГОТОВ,SYMBOLISM: ГУСЯЧЕ ПЕРО. КРИЛО ДУМКИ (UA),,,Europe/Riga,,,
AC-23.01-21-00-NightReflection-LivingWord,2026/01/23/AC-23.01-21-00-NightReflection-LivingWord.md,2026-01-23,21:01,"NightReflection, Logos, Word, Voice, Silence, Philosophy, DeepDive, Hasselblad",ГОТОВ,NIGHT REFLECTION: ЖИВОЕ СЛОВО. МЕЖДУ МОЛЧАНИЕМ И ТЕКСТОМ (RU),,,Europe/Riga,,,
NB-23.01-09-30-EthnoEast-Grigory,2026/01/23/NB-23.01-09-30-EthnoEast-Grigory.md,2026-01-23,09:01,"EthnoEast, Grigory, WeatherLore, ModernEthno, Storytelling, LeicaM11",ГОТОВ,ETHNO EAST: РОССИЯ. КОД ЛЕТНЕГО СОЛНЦА (RU),,,Europe/Riga,,,
NB-23.01-12-30-WorldTradition-Shodo,2026/01/23/NB-23.01-12-30-WorldTradition-Shodo.md,2026-01-23,12:01,"WorldTradition, Japan, Shodo, Calligraphy, Storytelling, LeicaM11",ГОТОВ,WORLD TRADITION: ЯПОНІЯ. СЬОДО. МИСТЕЦТВО ЧОРНОГО І БІЛОГО (UA),,,Europe/Riga,,,
NB-23.01-15-30-FolkBestiary-MorozVoevoda,2026/01/23/NB-23.01-15-30-FolkBestiary-MorozVoevoda.md,2026-01-23,15:01,"FolkBestiary, MorozVoevoda, Karelia, Mythology, Storytelling, LeicaM11",ГОТОВ,FOLK BESTIARY: МОРОЗ-ВОЕВОДА. ХОЗЯИН СЕВЕРНОГО ВЕТРА (RU),,,Europe/Riga,,,
NB-23.01-17-00-AlmanacGuide-CalligraphyMuseums,2026/01/23/NB-23.01-17-00-AlmanacGuide-CalligraphyMuseums.md,2026-01-23,17:01,"AlmanacGuide, Calligraphy, Museums, Tokyo, Japan, Storytelling, LeicaM11",ГОТОВ,ALMANAC GUIDE: МУЗЕЇ КАЛІГРАФІЇ. ХРАМИ ЖИВОЇ ЛІНІЇ (UA),,,Europe/Riga,,,
NB-23.01-18-30-CostumeCode-CalligrapherOutfit,2026/01/23/NB-23.01-18-30-CostumeCode-CalligrapherOutfit.md,2026-01-23,18:01,"CostumeCode, Calligraphy, Fashion, Hamburg, Storytelling, LeicaM11",ГОТОВ,COSTUME CODE: ГАМБУРГ. ОДЕЖДА КАЛЛИГРАФОВ. ИНК-НУАР (RU),,,Europe/Riga,,,
NB-23.01-21-30-GlobalView-SnowLegends,2026/01/23/NB-23.01-21-30-GlobalView-SnowLegends.md,2026-01-23,21:01,"GlobalView, Iceland, Snow, Mythology, Storytelling, LeicaM11, Cinematic",ГОТОВ,GLOBAL VIEW: ІСЛАНДІЯ. СНІГ У ЛЕГЕНДАХ. БІЛА ПАМ'ЯТЬ (UA),,,Europe/Riga,,,
SW-23.01-10-00-Greeting-SweetLetters,2026/01/23/SW-23.01-10-00-Greeting-SweetLetters.md,2026-01-23,10:01,"Greeting, SweetLetters, Gastronomy, Sensory, ASMR, Hedonism, PhaseOne",ГОТОВ,GREETING: СЛАДКИЕ БУКВЫ. ГЕОМЕТРИЯ САХАРА (RU),,,Europe/Riga,,,
SW-23.01-11-00-HolidayTaste-EclairsCalligraphy,2026/01/23/SW-23.01-11-00-HolidayTaste-EclairsCalligraphy.md,2026-01-23,11:01,"HolidayTaste, Eclairs, Calligraphy, PâteàChoux, Hedonism, PhaseOne",ГОТОВ,HOLIDAY TASTE: ЕКЛЕРИ З НАПИСАМИ. ТЕКСТУРНА ЕЛЕГАНТНІСТЬ (UA),,,Europe/Riga,,,
SW-23.01-13-00-FlavorHorizon-SpicedChocolate,2026/01/23/SW-23.01-13-00-FlavorHorizon-SpicedChocolate.md,2026-01-23,13:01,"FlavorHorizon, Chocolate, Spices, Chili, Cardamom, Hedonism, PhaseOne",ГОТОВ,FLAVOR HORIZON: ШОКОЛАД И СПЕЦИИ. ТЕРРИТОРИЯ ОГНЯ (RU),,,Europe/Riga,,,
SW-23.01-14-00-TraditionRecipe-FortuneCookie,2026/01/23/SW-23.01-14-00-TraditionRecipe-FortuneCookie.md,2026-01-23,14:01,"TraditionRecipe, FortuneCookie, China, USA, Hedonism, PhaseOne, Recipe",ГОТОВ,TRADITION RECIPE: ПЕЧИВО З ПЕРЕДБАЧЕННЯМИ. АРХІТЕКТУРА ДОЛІ (UA),,,Europe/Riga,,,
SW-23.01-15-00-AlmanacGuide-PastryTools,2026/01/23/SW-23.01-15-00-AlmanacGuide-PastryTools.md,2026-01-23,15:01,"AlmanacGuide, PastryTools, Spatula, Whisk, Thermometer, Hedonism, PhaseOne",ГОТОВ,ALMANAC GUIDE: ИНСТРУМЕНТЫ КОНДИТЕРА. ПРОДОЛЖЕНИЕ РУКИ (RU),,,Europe/Riga,,,
SW-23.01-17-00-SweetHistory-GingerbreadHouse,2026/01/23/SW-23.01-17-00-SweetHistory-GingerbreadHouse.md,2026-01-23,17:01,"SweetHistory, GingerbreadHouse, RoyalIcing, Architecture, Hedonism, PhaseOne, Recipe",ГОТОВ,SWEET HISTORY: ПРЯНИКОВІ БУДИНОЧКИ. ЇСТІВНА АРХІТЕКТУРА (UA),,,Europe/Riga,,,
SW-23.01-20-00-NightTreat-OperaCake,2026/01/23/SW-23.01-20-00-NightTreat-OperaCake.md,2026-01-23,20:01,"NightTreat, OperaCake, Coffee, Chocolate, FrenchPatisserie, Hedonism, PhaseOne, Recipe",ГОТОВ,NIGHT TREAT: ТОРТ ОПЕРА. СИМФОНІЯ В ШЕСТИ ШАРАХ (RU),,,Europe/Riga,,,
AC-24.01-09-00-Greeting-GoldDiscovery,2026/01/24/AC-24.01-09-00-Greeting-GoldDiscovery.md,2026-01-24,09:01,"Greeting, Gold, CaliforniaGoldRush, SutterMill, Alchemy, Value, Psychology, DeepDive, Hasselblad",ГОТОВ,GREETING: ДЕНЬ ВІДКРИТТЯ ЗОЛОТА. МЕТАЛ БОГІВ (UA),,,Europe/Riga,,,
AC-24.01-10-00-AncientMemory-GoldHistory,2026/01/24/AC-24.01-10-00-AncientMemory-GoldHistory.md,2026-01-24,10:01,"AncientMemory, Gold, Egypt, Rome, Incas, History, Value, DeepDive, Hasselblad",ГОТОВ,ANCIENT MEMORY: ИСТОРИЯ ЗОЛОТА. ХРОНИКА БЕССМЕРТИЯ (RU),,,Europe/Riga,,,
AC-24.01-12-00-MythOrigin-Midas,2026/01/24/AC-24.01-12-00-MythOrigin-Midas.md,2026-01-24,12:01,"MythOrigin, Midas, Gold, Dionysus, Apollo, Greed, Psychology, DeepDive, Hasselblad",ГОТОВ,MYTH ORIGIN: ЦАР МІДАС. ПРОКЛЯТТЯ УСПІХУ (UA),,,Europe/Riga,,,
AC-24.01-15-00-SacredSense-Alchemy,2026/01/24/AC-24.01-15-00-SacredSense-Alchemy.md,2026-01-24,15:01,"SacredSense, Alchemy, Nigredo, Albedo, Rubedo, Jung, Psychology, Transformation, DeepDive, Hasselblad",ГОТОВ,SACRED SENSE: АЛХИМИЯ. ЗОЛОТО ДУХА (RU),,,Europe/Riga,,,
AC-24.01-18-00-Symbolism-SunGold,2026/01/24/AC-24.01-18-00-Symbolism-SunGold.md,2026-01-24,18:01,"Symbolism, Sun, Gold, SolarMyth, Power, Physics, Archetype, DeepDive, Hasselblad",ГОТОВ,SYMBOLISM: СОНЦЕ І ЗОЛОТО. СОЛЯРНИЙ АБСОЛЮТ (UA),,,Europe/Riga,,,
AC-24.01-21-00-NightReflection-TrueValue,2026/01/24/AC-24.01-21-00-NightReflection-TrueValue.md,2026-01-24,21:01,"NightReflection, Value, Stoicism, Seneca, Time, Attention, Philosophy, DeepDive, Hasselblad",ГОТОВ,NIGHT REFLECTION: ИСТИННАЯ ЦЕННОСТЬ. КУРС ВНУТРЕННЕЙ ВАЛЮТЫ (RU),,,Europe/Riga,,,
NB-24.01-09-30-WorldTradition-StDwynwen,2026/01/24/NB-24.01-09-30-WorldTradition-StDwynwen.md,2026-01-24,09:01,"WorldTradition, Wales, StDwynwen, CelticLore, Lovespoons, LeicaM11",ГОТОВ,WORLD TRADITION: УЭЛЬС. КЕЛЬТСКИЙ КОД ЛЮБВИ (RU),,,Europe/Riga,,,
NB-24.01-12-30-WorldTradition-Alasitas,2026/01/24/NB-24.01-12-30-WorldTradition-Alasitas.md,2026-01-24,12:01,"WorldTradition, Bolivia, Alasitas, Ekeko, Miniatures, Storytelling, LeicaM11",ГОТОВ,WORLD TRADITION: БОЛІВІЯ. АЛАСІТАС. РИНОК МРІЙ (UA),,,Europe/Riga,,,
NB-24.01-16-30-FolkBestiary-Ekeko,2026/01/24/NB-24.01-16-30-FolkBestiary-Ekeko.md,2026-01-24,16:01,"FolkBestiary, Bolivia, Ekeko, Abundance, SmokingGod, LeicaM11",ГОТОВ,FOLK BESTIARY: БОЛИВИЯ. ЭКЕКО. БОГ В ПОНЧО (RU),,,Europe/Riga,,,
NB-24.01-18-30-CostumeCode-Cholitas,2026/01/24/NB-24.01-18-30-CostumeCode-Cholitas.md,2026-01-24,18:01,"CostumeCode, Bolivia, Cholitas, BowlerHat, Pollera, Fashion, LeicaM11",ГОТОВ,COSTUME CODE: БОЛІВІЯ. ЧОЛІТАС. МОДА НЕСКОРЕНИХ (UA),,,Europe/Riga,,,
NB-24.01-21-30-GlobalView-Miniatures,2026/01/24/NB-24.01-21-30-GlobalView-Miniatures.md,2026-01-24,21:01,"GlobalView, Miniatures, Philosophy, MacroWorld, LeicaM11",ГОТОВ,GLOBAL VIEW: МАГИЯ МИНИАТЮР. МИР НА ЛАДОНИ (RU),,,Europe/Riga,,,
SW-24.01-10-00-Greeting-GoldRush,2026/01/24/SW-24.01-10-00-Greeting-GoldRush.md,2026-01-24,10:01,"Greeting, Gold, EdibleGold, Luxury, Dessert, PhaseOne",ГОТОВ,GREETING (EXTRA): ЗОЛОТА ЛИХОМАНКА. СМАК РОЗКОШІ (UA),,,Europe/Riga,,,
SW-24.01-11-00-HolidayTaste-GoldMedovik,2026/01/24/SW-24.01-11-00-HolidayTaste-GoldMedovik.md,2026-01-24,11:01,"HolidayTaste, Medovik, HoneyCake, Gold, ImperialCuisine, PhaseOne, Recipe",ГОТОВ,HOLIDAY TASTE: ИМПЕРАТОРСКИЙ МЕДОВИК С ЗОЛОТОМ (RU),,,Europe/Riga,,,
SW-24.01-13-00-TextureSync-GoldCaramel,2026/01/24/SW-24.01-13-00-TextureSync-GoldCaramel.md,2026-01-24,13:01,"TextureSync, Caramel, SaltedCaramel, Gold, Texture, PhaseOne",ГОТОВ,TEXTURE SYNC: ЗОЛОТА КАРАМЕЛЬ. РІДКИЙ БУРШТИН (UA),,,Europe/Riga,,,
SW-24.01-14-00-TraditionRecipe-CremeBrulee,2026/01/24/SW-24.01-14-00-TraditionRecipe-CremeBrulee.md,2026-01-24,14:01,"TraditionRecipe, CremeBrulee, BurntCream, Texture, Caramelization, PhaseOne",ГОТОВ,TRADITION RECIPE: КРЕМ-БРЮЛЕ. ЗВУК РАЗБИТОГО СТЕКЛА (RU),,,Europe/Riga,,,
SW-24.01-15-30-AlmanacGuide-ExpensiveDesserts,2026/01/24/SW-24.01-15-30-AlmanacGuide-ExpensiveDesserts.md,2026-01-24,15:01,"Guide, Luxury, Gold, FrrrozenHauteChocolate, DiamondFruitcake, PhaseOne",ГОТОВ,ALMANAC GUIDE (EXTRA): НАЙДОРОЖЧІ ДЕСЕРТИ СВІТУ (UA),,,Europe/Riga,,,
SW-24.01-17-00-SweetHistory-ChocolateCoins,2026/01/24/SW-24.01-17-00-SweetHistory-ChocolateCoins.md,2026-01-24,17:01,"SweetHistory, ChocolateCoins, HanukkahGelt, StNicholas, GoldFoil, PhaseOne",ГОТОВ,SWEET HISTORY: ШОКОЛАДНЫЕ МОНЕТЫ. ВАЛЮТА ДЕТСТВА (RU),,,Europe/Riga,,,
SW-24.01-20-00-NightTreat-ChampagneJelly,2026/01/24/SW-24.01-20-00-NightTreat-ChampagneJelly.md,2026-01-24,20:01,"NightTreat, ChampagneJelly, Gold, Bubbles, LightDessert, PhaseOne",ГОТОВ,NIGHT TREAT: ЖЕЛЕ ІЗ ШАМПАНСЬКОГО. ЗОЛОТІ БУЛЬБАШКИ (UA),,,Europe/Riga,,,
AC-25.01-09-00-Greeting-StudentsDay,2026/01/25/AC-25.01-09-00-Greeting-StudentsDay.md,2026-01-25,09:01,"Greeting, StudentsDay, StTatiana, Education, University, Architecture, Hasselblad",ГОТОВ,GREETING: ДЕНЬ СТУДЕНТА. АРХІТЕКТУРА ІНТЕЛЕКТУ (UA),,,Europe/Riga,,,
AC-25.01-10-00-AncientMemory-MedievalUniversities,2026/01/25/AC-25.01-10-00-AncientMemory-MedievalUniversities.md,2026-01-25,10:01,"AncientMemory, Universities, MiddleAges, Bologna, Sorbonne, Scholasticism, Hasselblad",ГОТОВ,ANCIENT MEMORY: УНИВЕРСИТЕТЫ СРЕДНЕВЕКОВЬЯ. РОЖДЕНИЕ ALMA MATER (RU),,,Europe/Riga,,,
AC-25.01-12-00-Legend-StTatianaAthena,2026/01/25/AC-25.01-12-00-Legend-StTatianaAthena.md,2026-01-25,12:01,"Legend, StTatiana, Athena, Wisdom, Faith, Archetype, Hasselblad",ГОТОВ,LEGEND: СВЯТА ТЕТЯНА ТА АФІНА. ДІАЛОГ ЧЕРЕЗ ВІКИ (UA),,,Europe/Riga,,,
AC-25.01-15-00-SacredSense-Enlightenment,2026/01/25/AC-25.01-15-00-SacredSense-Enlightenment.md,2026-01-25,15:01,"SacredSense, Enlightenment, Gaudeamus, Light, Knowledge, Philosophy, Hasselblad",ГОТОВ,SACRED SENSE: ПРОСВЕЩЕНИЕ. GAUDEAMUS IGITUR (RU),,,Europe/Riga,,,
AC-25.01-18-00-Symbolism-ScrollLaurel,2026/01/25/AC-25.01-18-00-Symbolism-ScrollLaurel.md,2026-01-25,18:01,"Symbolism, Scroll, Laurel, Diploma, Victory, Knowledge, Hasselblad",ГОТОВ,SYMBOLISM: СУВІЙ ТА ЛАВР. АТРИБУТИ ПЕРЕМОГИ РОЗУМУ (UA),,,Europe/Riga,,,
AC-25.01-21-00-NightReflection-EternalYouth,2026/01/25/AC-25.01-21-00-NightReflection-EternalYouth.md,2026-01-25,21:01,"NightReflection, Neuroplasticity, Learning, Youth, Philosophy, DeepDive, Hasselblad",ГОТОВ,NIGHT REFLECTION: ВЕЧНАЯ МОЛОДОСТЬ УМА. КОГНИТИВНОЕ БЕССМЕРТИЕ (RU),,,Europe/Riga,,,
NB-25.01-09-30-WorldTradition-BurnsNight,2026/01/25/NB-25.01-09-30-WorldTradition-BurnsNight.md,2026-01-25,09:01,"WorldTradition, Scotland, BurnsNight, RobertBurns, Haggis, Whisky, LeicaM11",ГОТОВ,"WORLD TRADITION: НІЧ БЕРНСА. ПОЕЗІЯ, ВІСКІ ТА ХАГГІС (UA)",,,Europe/Riga,,,
NB-25.01-12-30-EthnoEast-StudentTraditions,2026/01/25/NB-25.01-12-30-EthnoEast-StudentTraditions.md,2026-01-25,12:01,"EthnoEast, StudentTraditions, Juwenalia, Poland, Gaudeamus, LeicaM11",ГОТОВ,ETHNO EAST: СТУДЕНЧЕСКИЕ ТРАДИЦИИ. ВЕЧНАЯ ВЕСНА ЕВРОПЫ (RU),,,Europe/Riga,,,
NB-25.01-16-30-FolkBestiary-Unicorn,2026/01/25/NB-25.01-16-30-FolkBestiary-Unicorn.md,2026-01-25,16:01,"FolkBestiary, Unicorn, Scotland, Symbolism, Freedom, LeicaM11",ГОТОВ,FOLK BESTIARY: ЄДИНОРІГ. ГОРДИЙ ЗВІР ШОТЛАНДІЇ (UA),,,Europe/Riga,,,
NB-25.01-18-30-CostumeCode-KiltTartan,2026/01/25/NB-25.01-18-30-CostumeCode-KiltTartan.md,2026-01-25,18:01,"CostumeCode, Scotland, Kilt, Tartan, Clan, LeicaM11",ГОТОВ,COSTUME CODE: КИЛТ И ТАРТАН. ГЕОМЕТРИЯ ЧЕСТИ (RU),,,Europe/Riga,,,
NB-25.01-21-30-GlobalView-NationalToasts,2026/01/25/NB-25.01-21-30-GlobalView-NationalToasts.md,2026-01-25,21:01,"GlobalView, Toasts, Scotland, BurnsNight, Friendship, LeicaM11",ГОТОВ,GLOBAL VIEW: НАЦІОНАЛЬНІ ТОСТИ. МОВА ДРУЖБИ (UA),,,Europe/Riga,,,
SW-25.01-10-30-Greeting-Cranachan,2026/01/25/SW-25.01-10-30-Greeting-Cranachan.md,2026-01-25,10:01,"Greeting, Scotland, BurnsNight, Cranachan, Whisky, Oatmeal, Hedonism, PhaseOne",ГОТОВ,GREETING (EXTRA): КРАНАХЕН. УТРО В ХАЙЛЕНДЕ (RU),,,Europe/Riga,,,
SW-25.01-11-00-HolidayTaste-Shortbread,2026/01/25/SW-25.01-11-00-HolidayTaste-Shortbread.md,2026-01-25,11:01,"HolidayTaste, Scotland, Shortbread, Butter, Gold, Luxury, PhaseOne",ГОТОВ,HOLIDAY TASTE: ШОРТБРЕД. МАНТРА ВЕРШКОВОГО МАСЛА (UA),,,Europe/Riga,,,
SW-25.01-13-00-FlavorHorizon-WhiskyChocolate,2026/01/25/SW-25.01-13-00-FlavorHorizon-WhiskyChocolate.md,2026-01-25,13:01,"FlavorHorizon, Scotland, BurnsNight, Whisky, DarkChocolate, Pairing, PhaseOne",ГОТОВ,FLAVOR HORIZON: ВИСКИ И ШОКОЛАД. ТЕМНАЯ МАТЕРИЯ (RU),,,Europe/Riga,,,
SW-25.01-14-00-TraditionRecipe-SweetHaggis,2026/01/25/SW-25.01-14-00-TraditionRecipe-SweetHaggis.md,2026-01-25,14:01,"TraditionRecipe, Scotland, BurnsNight, SweetHaggis, Chocolate, Dates, Whisky, PhaseOne",ГОТОВ,TRADITION RECIPE: СОЛОДКИЙ ХАГГІС. ДЕСЕРТНА ПРОВОКАЦІЯ (UA),,,Europe/Riga,,,
SW-25.01-17-00-SweetHistory-Medovukha,2026/01/25/SW-25.01-17-00-SweetHistory-Medovukha.md,2026-01-25,17:01,"SweetHistory, Medovukha, Honey, StudentsDay, Gaudeamus, Tradition, PhaseOne",ГОТОВ,SWEET HISTORY: МЕДОВУХА. ЖИДКОЕ ЗОЛОТО АКАДЕМИЙ (RU),,,Europe/Riga,,,
SW-25.01-20-00-NightTreat-HotToddy,2026/01/25/SW-25.01-20-00-NightTreat-HotToddy.md,2026-01-25,20:01,"NightTreat, Scotland, HotToddy, Whisky, Honey, Lemon, Spices, PhaseOne",ГОТОВ,NIGHT TREAT: ГАРЯЧИЙ ТОДДІ. ЕЛІКСИР ШОТЛАНДСЬКОЇ НОЧІ (UA),,,Europe/Riga,,,
AC-26.01-09-00-Greeting-MozartDay,2026/01/26/AC-26.01-09-00-Greeting-MozartDay.md,2026-01-26,09:01,"Greeting, Mozart, Music, Architecture, Classicism, Genius, Hasselblad",ГОТОВ,GREETING: ДЕНЬ НАРОДЖЕННЯ МОЦАРТА. ГЕОМЕТРІЯ ГЕНІЯ (UA),,,Europe/Riga,,,
AC-26.01-10-00-AncientMemory-VienneseClassicism,2026/01/26/AC-26.01-10-00-AncientMemory-VienneseClassicism.md,2026-01-26,10:01,"AncientMemory, Classicism, Vienna, Haydn, Mozart, Beethoven, Symmetry, Hasselblad",ГОТОВ,ANCIENT MEMORY: ВЕНСКИЙ КЛАССИЦИЗМ. АРХИТЕКТУРА ЗВУКОВОГО ПОРЯДКА (RU),,,Europe/Riga,,,
AC-26.01-12-00-MythOrigin-Wunderkind,2026/01/26/AC-26.01-12-00-MythOrigin-Wunderkind.md,2026-01-26,12:01,"MythOrigin, Wunderkind, Archetype, PuerAeternus, Mozart, Psychology, Hasselblad",ГОТОВ,MYTH ORIGIN: ВУНДЕРКІНД. БОЖЕСТВЕННЕ ДИТЯ. АРХЕТИП ПУЕР (UA),,,Europe/Riga,,,
AC-26.01-15-00-SacredSense-MusicOfTheSpheres,2026/01/26/AC-26.01-15-00-SacredSense-MusicOfTheSpheres.md,2026-01-26,15:01,"SacredSense, Pythagoras, MusicOfTheSpheres, Harmony, Universe, Geometry, Hasselblad",ГОТОВ,SACRED SENSE: МУЗЫКА СФЕР. КОСМИЧЕСКАЯ ГЕОМЕТРИЯ (RU),,,Europe/Riga,,,
AC-26.01-18-00-Symbolism-Violin,2026/01/26/AC-26.01-18-00-Symbolism-Violin.md,2026-01-26,18:01,"Symbolism, Violin, Stradivari, Architecture, Resonance, Geometry, Hasselblad",ГОТОВ,SYMBOLISM: СКРИПКА. АРХІТЕКТУРА РЕЗОНАНСУ (UA),,,Europe/Riga,,,
